userid 	 tweetid 	 tweet
10950372	25977276944	Find out why the Rubin is a great place for #kids and #educators! Behind the Scenes: Rubin Museum of Art http://exm.nr/agn0ui
10950372	17561982360159810374	Thx @gentleridevan! Hope u'll submit! Ingenius series: "Show us ‘nothing’ for ur chance to win tix to Nothing series. http://bit.ly/cXWdOi "
10950372	25975561645	How about 10 free tickets to our Nothing series? Send us a YouTube video showing us your take on nothing for your... http://fb.me/DcZ2Gr2r
10950372	25911205223	Show us ‘nothing’ for your chance to score free tix to the Rubin’s Nothing series. http://bit.ly/cXWdOi for info.
10950372	25910917493	Rev. J Robert Wright is back to moderate today's post-lunchtime film discussion. Today's short documentary... http://fb.me/HG65Rc0U
10950372	25893435242	Come to "Ordo Sakhna Kyrgyz folk music concert" Wednesday, October 6 from 8:00 pm to 9:30 pm. Ordo Sakhna brings... http://fb.me/CdLOLXfz
10950372	25807449191	Thnx to our friends @NYCListings: RT: The Nepalese Legacy in Tibetan Painting at Rubin Museum of Art http://bit.ly/bxuMCj - Yahoo
10950372	25801741627	Karen Armstrong on Islam, Laurie Anderson on zero, Brian Cox on the child's mind, Rick Moody on Beckett, Ken Burns... http://fb.me/IS5rQCc4
10950372	25784079904	:) RT@CMcGranahan: be sure to see the in-person Tradition Transformed: Contemporary Tibetan Art show @RubinMuseum in NYC http://is.gd/fwL9S
10950372	25783125175	The museum will Celebrate Gandhi and the @UN's Intl Day of Non-Violence with our Peace Lab Family Day, October 2! http://bit.ly/atsqN7
10950372	25720383703	We'll be hosting the NY premiere of 'Sonabai: Another Way of Seeing' this Wed. This short doc reveals the... http://fb.me/yrU5K0db
10950372	25710667446	Our Auspicious Stitchers will be meeting today from 12-2pm to whip up some beautiful fiber arts! All adults are... http://fb.me/tZ1ULk1R
10950372	25691930222	Grab your tickets now for this rare @Ordosakhna traditonal #Kyrgyz folk concert on Oct 6 http://bit.ly/aZ9IzJ
10950372	25684933015	Visit us for FREE today! Follow these directions for the Smithsonian's annual Museum Day:... http://fb.me/ICeF4csQ
10950372	25519558958	@MuseumDay is today! Follow these instructions to visit us for FREE from 11-6pm http://bit.ly/6fHIm
10950372	25497503027	Make us your #FREE choice for @Smithsonian's @MuseumDay tomorrow! http://bit.ly/6fHIm
10950372	25429024770	Try our ‘Himalayan Fig’ martini made with house-infused organic fig vodka and lemongrass during K2 tonight, 6-10pm
10950372	25422648236	Stop by our Fall Trunk Show reception from 6-8pm tonight in the Shop, then stick around for the screening of an... http://fb.me/AxDzgmk3
10950372	25422062374	Henry Grimes jazz concert, screening of Scorsese's Kundun, the Fall Trunk Show, cocktails, free hours--hello, Friday! http://bit.ly/d1e2Jl
10950372	25420703286	RT @artsyfartsynews: what up! It's #FF You know what that means! @museumday @rubinmuseum @vlany @folkartmuseum @asiasociety :)
10950372	25420174861	Come to "Benjamin Verdery in concert" Sunday, September 26 from 6:00 pm to 8:00 pm. Classical guitarist and... http://fb.me/FJN1Wto2
10950372	25395967875	@psiquearte Only the brochure we had that outlined the different talks--I can send you one if you'd like, though--just send me your address.
10950372	25335240057	@psiquearte Our next adventure: http://bit.ly/d9LDBI RT: To die for: Red Book of C.G. Jung Programs at @RubinMuseum NYC http://bit.ly/qBs42
10950372	25328593792	Yes, thx @RoyalSapien! RT 10/22 @jillsobule is playing the Rubin Museum of Art in NYC http://bit.ly/9EOVxt
10950372	25328151062	From @NPR's @Tumblr page: http://bit.ly/deu3WX
10950372	25327588083	We'll be welcoming leading experts from around the world to discuss the universal power of religious symbolism for... http://fb.me/HwmIgRlW
10950372	25308647598	Love reliving these beautiful #Bhutanese Cham dances http://www.youtube.com/user/RubinMuseum#p/u/11/eGXTz10o1BY
10950372	25306613552	We do! Thank you for thinking of us! http://gateway.rma2.org/ More posts to come soon, & we'll have an Education blog w/in the next few wks.
10950372	25305569758	It's a great evening to stop by the Rubin--book signing with photographer Elaine Ling, Himalayan Happy Hour drinks... http://fb.me/DXYgxIS7
10950372	25239978921	We're open till 7pm tonight, so come grab a glass of wine and listen to some #FREE soothing music  http://bit.ly/ayBrux
10950372	25239691307	Come to "Harlem in the Himalayas: Jonathan Batiste" Friday, October 1 from 7:00 pm to 8:30 pm. Harlem in the... http://fb.me/Isvtd9TP
10950372	25238214035	The Shop's annual Fall Trunk Show starts today (through Sunday), featuring designers Amy Zerner and Nisha Sabharwal http://bit.ly/amIRxE
10950372	25217242755	Get ready for some shopping! The Shop's annual Fall Trunk Show, featuring designers Amy Zerner and Nisha... http://fb.me/y5MkttoL
10950372	25210227869	Henry Grimes returns to the Rubin's Harlem in the Himalayas jazz series this Friday along w/ pianist Marilyn Crispell http://bit.ly/bvcvk6
10950372	25150645587	Fascinating round-table discussion coming up @TraceFoundation about the future of #Tibetan #art http://bit.ly/bjn2Ln
10950372	25144526776	Tomorrow night's members-only tour will feature an in-depth look at Gateway to Himalayan Art. Not a member yet?... http://fb.me/Kb7EObij
10950372	25137639743	The Rubin is thrilled to have @anneakikomeyers as part of our Resonating Light #classical #music series http://bit.ly/cibWRk
10950372	25131626304	Laurie Anderson and Lou Reed were part of the packed house for Hahn-Bin's incredible performance last night. Grab... http://fb.me/toiUoX97
10950372	25054248240	Come to "To Uphold the World: The Message of Ashoka and Kautilya" Wednesday, September 22 from 7:00 pm to 9:00 pm.... http://fb.me/IgP9nmzF
10950372	25054068795	The amazing Hahn-Bin performed to a packed house in the Rubin's Resonating Light classic music series last night http://yfrog.com/j369shj
10950372	25049530036	Develop your skills or discover a hidden talent in our upcoming adult art-making workshop! http://rmanyc.org/pages/load/188
10950372	25049224233	Join us on Wednesdays from October 27-November 17 for an adult art-making workshop inspired by the exhibition The... http://fb.me/DLRRtWLf
10950372	25048381194	Hey @cecartslink! Did you hear about our upcoming Kyrgyz folk music concert? http://bit.ly/aZ9IzJ
10950372	24785547531	If you can't make tonight's Randy Weston #jazz concert, come to his book signing at 8:30pm! http://bit.ly/ckCTfz
10950372	24785262704	Stay tuned - you never know what we might screen in the future! RT @gitanaAzul: @RubinMuseum I really thought that said Battleship Pokémon!
10950372	24784974120	We'll be screening Battleship Potemkin tonight at 9:30pm. Take a little wine with your propaganda--drinks are... http://fb.me/Af1HcVBW
10950372	24778829096	Attention educators! On October 6th RMA's Education Department will host a free Educator Open House with... http://fb.me/zWOczT67
10950372	24696794796	Hey, young friends of the Rubin! Join us for our Downriver Afterparty, October 5th, 9pm-12am. Open bar + Falu + Sa... http://fb.me/Jjm4kJIA
10950372	24667202062	Hey, young friends of the Rubin! Join us for our Downriver Afterparty, October 5th, 9pm-12am. Open bar + Falu +... http://fb.me/HwiI7RmF
10950372	24667066876	Hey, young friends of the Rubin! Join us for our Downriver Afterparty, October 5th, 9pm-12am. Open bar + Falu +... http://fb.me/Hg5Gz1Xv
10950372	24667021436	Hey, young friends of the Rubin! Join us for our Downriver Afterparty, October 5th, 9pm-12am. Open bar + Falu + Sa... http://fb.me/HmM5Tysk
10950372	24666944311	"Gateway to Himalayan Art" at the Rubin Museum - artnet Magazine http://t.co/PqDR5gs via @AddThis
10950372	24665143914	Come to "Resonating Light: Hahn-Bin (violin) with John Blacklow (piano)" Today at 6:00 pm until &lt;br /&gt;tomorrow at... http://fb.me/sY9KzIHz
10950372	24601822235	Get free admission to the Rubin on Sept 25 for @Smithsonian @MuseumDay!
10950372	24601537719	Come to "Cabaret Cinema: Alex Galper introduces Battleship Potemkin" Friday, September 17 from 9:30 pm to 11:00... http://fb.me/FQN713fr
10950372	17561982360159810374	Come to "Harlem in the Himalayas: Randy Weston" Friday, September 17 from 7:00 pm to 11:30 pm. A Randy Weston... http://fb.me/HnXVI4gM
10950372	24600777436	Ken Burns' 'Nothing' talk is almost sold out--grab your tickets fast! http://bit.ly/d9LDBI
10950372	24599125209	:) RT @artradar: Rubin Museum breaks tradition to show the first Tibetan art show in New York – New York Times http://ping.fm/bbywg
10950372	24588138674	Thanks @SatyaJewelry! Have you tried the Tibetan momos yet? RT: Lunch @RubinMuseum cafe! Check it out if u haven't been! http://bit.ly/jz7XL
10950372	24585544720	Rev. J. Robert Wright will moderate today's post-Lunch Matters film discussion as our History of Orthodox... http://fb.me/HmxpEJI1
10950372	24584838908	The Irish Arts Center will screen the beautiful 'A Prayer for the Wind Horse' film on September 21. Bring your... http://fb.me/HZ5UgAfD
10950372	24576498667	Great film/great deal! See 'A Prayer for the Wind Horse' @IrishArtsCenter and get $2 off admission to the Rubin!  http://bit.ly/9G2vPQ
10950372	24501857612	NYC ARTS &gt; Museums &gt; Rubin Museum of Art &gt; Listings &gt; Home-school students arts experience http://t.co/TrfTf8w via @AddThis
10950372	24494303654	I posted 5 photos on Facebook in the album "Early Childhood and Family Learning Classes" http://fb.me/sQnNV0Dj
10950372	24483162068	Come hear Bruce Rich's ideas on a new global ethic during a book signing and talk presented w/ @AsiaSociety next Wed:  http://bit.ly/9jdKwh
10950372	24481390093	Mudras and thangkas and sculptures, oh my! The Gateway to Himalayan Art exhibition is a perfect crash course to... http://fb.me/G18kHaU8
10950372	24480064710	Fascinating conference on the universal power of religious symbolism at the Rubin Museum, Oct 8-9 http://bit.ly/aHVPun
10950372	24403094944	Families will celebrate Ganesh--the elephant-headed Hindu god who removes obstacles and loves sweets!--today at 2pm! http://bit.ly/d5CnxC
10950372	24215418916	Celebrate Ganesh--the elephant-headed Hindu god who removes obstacles and loves sweets!--at today's Family... http://fb.me/J3dAYNvN
10950372	24193162682	Thanks @karmakar! RT: http://twitpic.com/2n44gw - check out what's new @RubinMuseum
10950372	24189006975	Gonkar Gyatso (profile pic artist) will speak tonight on his work in the Tradition Transformed exhibition. 6:15; FREE http://fb.me/H4z5IFHM
10950372	24134344136	In the Rubin's next conversation series, Oliver Sacks, Ken Burns, Sandra Bernhard, Peter Sellars, and many more... http://fb.me/uxY6G9KT
10950372	24118605308	In the Rubin's next conversation series, Oliver Sacks, Ken Burns, Sandra Berhard, and Peter Sellars, and more... http://fb.me/BSKzvUCM
10950372	24106281083	Contemporary #Tibetan artist Gonkar Gyatso speaks about his work currently on view at the Rubin: tonight at 6:15...FREE!
10950372	24106064387	Andrei Rublev screening tomorrow night at 7pm. As always, cocktails welcome in the theater! http://bit.ly/d1evnk
10950372	24103944836	The 'Icons' Cabaret Cinema film series begins tomorrow night at 7pm with Andrei Rublev. Cocktails (or maybe vodka,... http://fb.me/GMQOCiJt
10950372	24043240774	The beginnings of Orthodox Christianity are explored in today's Lunch Matters film at 1pm. What does Orthodox... http://fb.me/zpwWgcAG
10950372	24018295452	I posted 18 photos on Facebook in the album "Submit your own peace flag!" http://fb.me/uljLzVoa
10950372	23921324409	On September 29 the Rubin presents the NY premiere of 'Sonabai: Another Way of Seeing.' This short doc tells the... http://fb.me/HcV73Pjj
10950372	23266560111	Thx for the great piece @jjfunfactory! Check out my piece on The Rubin Museum in @jjfunfactory post for @DDDmagazine http://bit.ly/cgqHRj
10950372	23245770946	:) RT @giafrese: http://twitpic.com/2luvfn - So, pretty sure @RubinMuseum is a new favorite in NYC!
10950372	23234662242	Come on in! The Rubin is open until 5pm today. On view now: rmanyc.org//exhibitions
10950372	23233777386	Admission is FREE 6-10pm--the perfect time to see our new exhibition, The Nepalese Legacy in Tibetan Painting! http://bit.ly/bWAKAS
10950372	23138493067	Thx! RT @NewYorkology: Friday night free hours at @RubinMuseum and @MorganLibrary, both opened new shows today. More: http://bit.ly/9M1zJW
10950372	22908408912	I posted 8 photos on Facebook in the album "The Nepalese Legacy in Tibetan Painting" http://fb.me/IIpHoA9l
10950372	22901675873	@matteopistono Join our reincarnation discussion on Facebook http://bit.ly/bjmd3j
10950372	22901147981	According to the New York Times, belief in reincarnation is becoming more mainstream, and Tricycle sites a report... http://fb.me/Iveq498D
10950372	22630014526	Just learned that @TraceFoundation offers Tibetan language classes for all children ages 3-6 , every other Saturday! http://bit.ly/bHV5fu
10950372	22626633042	Wow! Really? RT @matteopistono: ...I read that 25% of Americans believe in reincarnation! http://bit.ly/9S4Ew8 @RubinMuseum
10950372	22614555769	One of the world's leading experts on Tibetan history will speak on the phenomenon of reincarnated masters in... http://fb.me/BbteQCGM
10950372	22614057016	These upcoming @IrishArtsCenter films look amazing: http://bit.ly/9G2vPQ
10950372	22550302325	CONGRATS! RT @AlisonSWellner: The essay I read at @rubinmuseum a few weeks ago has just published : http://bit.ly/96tqC4
10950372	22543881345	Our profile pic (by Gonkar Gyatso and on view in our Tradition Transformed show) is made entirely of stickers.... http://fb.me/Fqwj0xV7
10950372	22529107284	Awesome! @TheLittleArtist: Taking Holland Cotter's idea: "Rubin Museum.. I plan to move in for the rest of the summer." http://nyti.ms/5XQg9
10950372	22267526887	Zen priest Roshi Pat Enkyo O'Hara takes us through the final Tibetan Book of the Dead Book Club session tonight at... http://fb.me/GlTRccUg
10950372	22265324604	@TONYKids recommends: www3.timeoutny.com/newyork/kids/blog/2010/08/25/make-a-peace-flag-to-be-displayed-at-the-rubin-museum-of-art/
10950372	22107881772	@NYSCAOnline provides the Rubin Museum with invaluable funding and support--thank you!
10950372	22106254059	Read artist Tenzing Rigdol's response to the New York Times review of Tradition Transformed: http://fb.me/G1nIfk2O
10950372	17561982360159810374	Artist Tenzing Rigdol responds to NY Times review of Tradition Transformed http://bit.ly/atxN9e #Tibet #art
10950372	22089815988	Thank YOU! RT @reneetamara: @RubinMuseum Grain of Emptiness exhibit sounds good... your work feeds my soul - thank you!
10950372	22001323756	Thanks @nightowlpaper! And love how you said it :) RT @RubinMuseum Congrats! Hoots off to y'owl on your @NYMag mention! http://bit.ly/dCpfX1
10950372	22000817868	RT @karmakar: will def see this @RubinMuseum: Grain of Emptiness  http://bit.ly/9V8XxE
10950372	21998879102	We're very proud to have our upcoming Grain of Emptiness exhibition included in New York magazine's list of top... http://fb.me/EofcrI6J
10950372	21919397723	Thank you @NYMag for including the Rubin's Grain of Emptiness exhibition in your top 20 shows for fall! http://bit.ly/dCpfX1
10950372	21916049602	@StevieNYC, visitors like you are our best advertising--thx! RT: you have to go to the rubin museum. It's my fav.  Himalayan art - gorgeous!
10950372	21915457509	@cjn212 Thank you! I'm passing your kind message on to our educators right now! RT @Rubinmuseum your educators are phenominal. As usual.
10950372	21913986337	http://newyorkkids.timeout.com/articles/museums-sights/86395/gateway-to-himalayan-art-at-the-rubin-museum-of-art-art-preview
10950372	21912022173	What are your thoughts on Tradition Transformed? http://fb.me/AulZJqok
10950372	21911854089	@cjn212  Enjoy! And don't forget, the galleries are FREE from 6-10pm tonight (and Arabian Nights screens at 9:30 for free in the theater!)
10950372	21685062541	Thx @jstackhouse--Glad to have you! We really liked @airdeck's thoughts on how big businesses can use Twitter. RT: http://bit.ly/aAKIHt
10950372	21665548581	Composer AND tinkerer, Tristan Perich, performing at The Noguchi Museum on Sunday September 12 at 3pm. http://fb.me/yunfyn3A
10950372	21664373805	RT @Two4ShowMedia: Ryan Keberle Double Quartet Friday August 27 @ 7:00 PM @ The Rubin Museum in NYC. Buy Tix! http://bit.ly/chcyme
10950372	21663383277	@WeAreFolk  Love the way you think! RT: &lt;3 the peace flag idea http://t.co/kBkXWM7 maybe throw in huellas http://bit.ly/dcSpCz
10950372	21610829311	RT @KidsClub13: Looking for family fun this wknd? Look no further than the Rubin! Check out their Super Heroes workshop http://ow.ly/2rnA5
10950372	21519219436	Thanks @cjn212! Nice idea :) Maybe @YokoOno & @HolocaustMuseum will spread the word? Call for Peace Flags! http://t.co/kBkXWM7 via @AddThis
10950372	21511291584	Just added a new discussion on Asian American Arts Alliance - Submit your own Peace Flag! http://ning.it/dmO0qx
10950372	21508428623	Kids: A Call for Peace Flags! http://t.co/kBkXWM7 via @AddThis
10950372	21508387423	Peace flags from people of all ages will be hung throughout the museum on Oct 20th--the Intl Day of Non-Violence... http://fb.me/GzsXF8sn
10950372	21500840877	Medium Jesse Bravo and RMA curator Ramon Prats will dish death and the afterlife tomorrow as we approach the end... http://fb.me/vEVabh6h
10950372	21500350289	In October, we'll compare Tibetan Buddhist and Eastern Orthodox Christian icons--two artistic traditions that... http://fb.me/FGd4KzUN
10950372	21493647026	The Rubin is FREE from 6-10pm tonight and every Friday night! Tonight's film: The Canterbury Tales
10950372	21424007520	The Rubin just wouldn't be the Rubin without our fabulous Guides. Today's Behind the Scenes blog post shows you... http://fb.me/FubzylIY
10950372	21321973890	Go behind the scenes and see our newest exhibition through the eyes of a museum guide: http://bit.ly/aUYjqe
10950372	21090818658	Little RMA Yak Packers will be exploring and creating works of art together at 10:30am today and every Thursday!... http://fb.me/GDFxFKpO
10950372	21064907991	Thanks! If it's something that works for your budget, we've had literally thousands of visitors use it--so it's a great marketing tool :)
10950372	21064411552	What could be better than visiting the Rubin with a friend? Having that friend come for free. http://www.rmanyc.org/visit#Promotions
10950372	20977849530	Create your own peace flag to be hung at the Rubin on the Intl Day of Non-Violence (Oct 2). More info here: http://bit.ly/cpCsno
10950372	20812388787	This Wednesday, come hear how the Egyptian Book of the Dead compares to the Tibetan Book of the Dead with Brooklyn... http://fb.me/CryfMINa
10950372	20811830120	I posted 5 photos on Facebook in the album "A British Life in a Mountain Kingdom" http://fb.me/CgxgnAAS
10950372	20801293060	Thanks for always including the Rubin in your shout-outs @NewYorkology!
10950372	20726058482	Thanks @Citiology! RT Lots of museums with free hours every Friday, inc @bronxmuseum @museummodernart and @RubinMuseum http://bit.ly/9M1zJW
10950372	20488603342	@MikeFalzone Technically...no. But if Mike sticks around after the performance and you ask him for a picture, he might say yes :)
10950372	20486034161	@Wildlife_of_NYC  It's active, but there's plenty of space, so it doesn't feel crazy busy. And you can def get a light dinner at the cafe!
10950372	20485996956	Enjoy! @MikeFalzone RT: Going to see @Mike_Doughty_ tonight @ the Rubin Museum of Art. Hope he plays "Never Gonna Come Back Down"
10950372	20471913210	Time is running out...this is your last weekend to see 'Remember That You Will Die.' http://fb.me/D2Tk01GM
10950372	20471798882	Looking forward to welcoming @LamaSuryaDas to our upcoming conversation series where creative thinkers #TalkAboutNothing. Coming in October.
10950372	20468410825	RT @KatMBritt: @NYTimes: Rubin Museum Wed. 7pm, Bklyn Museum curator compares Egyptian Book of the Dead w Tibetan...http://nyti.ms/bb76Xf
10950372	20468102151	Some fall internships still available! http://fb.me/G3apHd7J
10950372	20467366455	Reading Catherine Smith's 'Matisse and Martinis' article for @BloombergNews http://bit.ly/dk5gok
10950372	20467266982	RT @AlisonSWellner: Photos & recording of the Rubin Museum essay contest last Fri : http://bit.ly/9C0axL
10950372	20329368883	Can't make it in person? Take a virtual trip through the galleries by downloading an exhibition podcast or video: http://bit.ly/de3A4l
10950372	20323462579	First Fridays with extended hours to 8pm: August 6 & September 3.  Share a cold wine/beer with friend in our... http://fb.me/Eq6bRsSQ
10950372	20313876164	Composer Michael Friedman (Bloody Bloody Andrew Jackson) will introduce Il Decameron this Friday--the first in our... http://fb.me/C5AG9TO3
10950372	20311417082	Zoom in on and learn the story behind today's profile picture: http://www.himalayanart.org/image.cfm?icode=672 http://fb.me/wHK0BjSG
10950372	20304254993	RT @ChelseaInnNYC:  Chelsea is home to the Rubin Museum of Art, the Chelsea Art Museum, and the Graffiti Research Lab? #chelsea #museums
10950372	20303577073	Today on the Gateway Blog: Peer inside the mind of our senior art handler. http://fb.me/CKyNLnIu
